Date,YEAR,MO,DY,T2M,T2M_RANGE,T2M_MAX,T2M_MIN,PRECTOTCORR,PS,WS10M,WS50M
12/14/2012,2012,12,14,17.99,14.18,26.14,11.96,0,100.83,3.89,6.16
12/15/2012,2012,12,15,19.35,15.48,28.3,12.81,0,100.86,2.3,4.07
12/16/2012,2012,12,16,19.15,14.65,27.4,12.75,0,100.94,2.99,4.67
12/17/2012,2012,12,17,19.15,13.52,27.35,13.83,0,100.69,4.82,7.62
12/18/2012,2012,12,18,16.62,15.75,25.68,9.93,0,100.68,4.45,7.2
12/19/2012,2012,12,19,17.33,14.73,26.2,11.48,0,100.46,5.36,8.3
12/20/2012,2012,12,20,15.55,15.59,24.52,8.93,0,100.4,4.46,6.55
12/21/2012,2012,12,21,15.15,16.75,24.26,7.51,0,100.63,2.71,4.25
12/22/2012,2012,12,22,14.64,15.8,22.82,7.02,0,100.73,2.53,3.55
12/23/2012,2012,12,23,13.53,14.81,21.48,6.66,0,100.87,2.17,3.16
12/24/2012,2012,12,24,13.93,17.22,23.63,6.41,0,100.73,1.72,2.51
12/25/2012,2012,12,25,12.58,14.79,20.62,5.83,0,100.63,2.36,3.3
12/26/2012,2012,12,26,13.04,15.59,21.08,5.5,0,100.65,2.29,3.37
12/27/2012,2012,12,27,13.19,16.11,21.38,5.27,0,100.62,1.84,2.66
12/28/2012,2012,12,28,13.8,17.14,22.24,5.1,0,100.44,1.54,2.17
12/29/2012,2012,12,29,13.07,19.03,23.94,4.91,0,100.45,2.4,3.65
12/30/2012,2012,12,30,14.65,18.14,24.65,6.51,0,100.45,2.84,4.4
12/31/2012,2012,12,31,16.02,13.31,23.92,10.61,0,100.37,2.95,4.45
01/01/2013,2013,1,1,15.65,13.12,23.04,9.91,0,100.44,1.7,2.71
01/02/2013,2013,1,2,15.56,13.34,23.08,9.74,0,100.49,2.14,3.47
01/03/2013,2013,1,3,12.99,14.35,21.21,6.87,0,100.69,2.81,4.05
01/04/2013,2013,1,4,12.01,14.75,19.7,4.95,0,100.7,1.93,2.62
01/05/2013,2013,1,5,11.76,15.78,20.16,4.38,0,100.53,2.11,3
01/06/2013,2013,1,6,11.78,13.84,20.02,6.18,0,100.66,1.64,2.38
01/07/2013,2013,1,7,10.2,15.76,19.16,3.4,0,100.78,3.14,4.62
01/08/2013,2013,1,8,10,17.12,19.74,2.62,0,100.8,3.79,5.89
01/09/2013,2013,1,9,11.27,16.48,20.66,4.19,0,100.77,3.68,5.69
01/10/2013,2013,1,10,13.41,15.94,22.8,6.86,0,100.55,4.27,6.85
01/11/2013,2013,1,11,13.5,17.59,22.97,5.37,0,100.62,3.64,5.6
01/12/2013,2013,1,12,15.2,16.73,23.19,6.45,0,100.75,1.91,2.59
01/13/2013,2013,1,13,17.42,17.91,27.58,9.68,0,100.41,2.78,4.34
01/14/2013,2013,1,14,17.53,16.3,26.81,10.51,0,100.45,2.63,4.05
01/15/2013,2013,1,15,16.56,15.83,25.33,9.51,0,100.67,2.97,4.98
01/16/2013,2013,1,16,18.69,16.79,28.3,11.51,0,100.73,3.06,5.3
01/17/2013,2013,1,17,19.73,16.02,28.94,12.91,0.01,100.72,3.46,5.83
01/18/2013,2013,1,18,21.62,17.73,31.38,13.65,4.49,100.58,4.28,6.64
01/19/2013,2013,1,19,17.82,11.38,24.53,13.14,6.02,100.87,2.56,4.28
01/20/2013,2013,1,20,14.39,14.45,22.63,8.19,0.01,100.94,3,4.69
01/21/2013,2013,1,21,13.33,16.65,22.11,5.46,0,101.05,2.48,3.65
01/22/2013,2013,1,22,13.61,15.89,21.65,5.76,0,101.13,1.79,2.53
01/23/2013,2013,1,23,13.62,16.69,22.37,5.68,0,101.05,2.05,2.87
01/24/2013,2013,1,24,14.12,15.66,22.11,6.44,0,101.02,2.07,2.8
01/25/2013,2013,1,25,14.08,17.34,22.56,5.23,0,100.98,2.34,3.29
01/26/2013,2013,1,26,14.47,17.78,23.69,5.91,0,100.94,2.95,4.29
01/27/2013,2013,1,27,14.74,17.37,24.18,6.81,0,100.88,3.17,4.8
01/28/2013,2013,1,28,15.43,17.91,24.54,6.62,0,100.81,2.22,3.3
01/29/2013,2013,1,29,16.33,17.92,24.99,7.07,0,100.69,2.2,3.05
01/30/2013,2013,1,30,17.08,17.37,25.76,8.4,0,100.79,1.8,2.55
01/31/2013,2013,1,31,17.83,17,26.54,9.53,0,100.83,2.24,3.68
02/01/2013,2013,2,1,18.38,14.28,26.66,12.38,0,100.82,2.18,3.53
02/02/2013,2013,2,2,17.92,14.13,25.6,11.46,0,100.71,2.16,3.4
02/03/2013,2013,2,3,18.44,17.31,27.58,10.27,0,100.62,2.26,3.6
02/04/2013,2013,2,4,18.53,15.99,27.66,11.67,0.43,100.72,3.66,6.12
02/05/2013,2013,2,5,20.52,17.31,30.26,12.94,0,100.8,4.83,7.33
02/06/2013,2013,2,6,21.91,16.88,31.16,14.29,0.61,100.65,2.32,4.42
02/07/2013,2013,2,7,19.61,12.31,26.75,14.43,2.58,100.64,3.38,5.35
02/08/2013,2013,2,8,16.5,18.19,26.45,8.26,0,100.63,3.49,5.47
02/09/2013,2013,2,9,17.54,18.04,26.58,8.55,0,100.68,2.27,3.23
02/10/2013,2013,2,10,17.89,18.74,27.71,8.97,0,100.69,2.48,3.58
02/11/2013,2013,2,11,18.87,17.65,27.94,10.3,0,100.6,2.37,3.27
02/12/2013,2013,2,12,20.89,16.7,30.23,13.53,0,100.6,2.73,4.07
02/13/2013,2013,2,13,20.83,18,30.51,12.51,0,100.5,3.26,5.16
02/14/2013,2013,2,14,20.96,19.01,31.06,12.05,0,100.43,3.25,4.74
02/15/2013,2013,2,15,18.63,6.71,22.81,16.1,9.9,100.49,2.66,3.89
02/16/2013,2013,2,16,17.4,8.35,23.04,14.69,27.77,100.14,4.83,6.92
02/17/2013,2013,2,17,17.81,12.01,24.73,12.73,10.73,100.18,2.63,4.41
02/18/2013,2013,2,18,16.86,14.31,24.19,9.88,0,100.47,2.77,3.95
02/19/2013,2013,2,19,18.3,14.63,25.44,10.81,0.01,100.58,2.12,3.05
02/20/2013,2013,2,20,18.8,15.23,26.45,11.23,0,100.64,2.34,3.39
02/21/2013,2013,2,21,19.05,16.23,27.11,10.87,0,100.65,2.43,3.46
02/22/2013,2013,2,22,20.3,16.85,28.37,11.52,0,100.75,1.65,2.36
02/23/2013,2013,2,23,21.45,19.42,31.56,12.14,2.01,100.62,2.09,3.6
02/24/2013,2013,2,24,20.65,13.05,28.62,15.58,1.79,100.73,2.38,3.94
02/25/2013,2013,2,25,19.58,15.41,28.01,12.58,0,100.76,2.3,3.32
02/26/2013,2013,2,26,20.72,16.44,29.33,12.88,0,100.69,2.65,3.95
02/27/2013,2013,2,27,23.52,19.77,33.35,13.59,0,100.48,2.36,3.31
02/28/2013,2013,2,28,22.79,17.1,32.39,15.29,0,100.37,4.55,7.3
03/01/2013,2013,3,1,19.48,17.59,29.26,11.67,0,100.46,5.23,7.99
03/02/2013,2013,3,2,19.86,21.29,31.64,10.34,0,100.55,4.09,6.52
03/03/2013,2013,3,3,19.83,21.02,30.96,9.95,0,100.54,3.69,5.7
03/04/2013,2013,3,4,21.55,20.49,31.91,11.42,0,100.56,2.7,4.03
03/05/2013,2013,3,5,22.79,18.84,32.03,13.19,0,100.63,2.31,3.36
03/06/2013,2013,3,6,22.77,19.04,32.12,13.08,0,100.6,2.28,3.12
03/07/2013,2013,3,7,22.73,19.18,32.13,12.95,0,100.59,2.69,3.84
03/08/2013,2013,3,8,22.86,19.23,32.94,13.72,0,100.55,3.01,4.52
03/09/2013,2013,3,9,23.26,20.52,33.39,12.87,0,100.24,3.43,4.99
03/10/2013,2013,3,10,25.01,19.23,35.1,15.87,0,100.04,2.13,3.38
03/11/2013,2013,3,11,25.53,19.74,35.92,16.18,0,100.05,2.71,4.31
03/12/2013,2013,3,12,26.12,17.45,34.01,16.56,0,100.12,2.19,2.97
03/13/2013,2013,3,13,26.55,19.08,35.58,16.51,0,100.22,2.02,2.9
03/14/2013,2013,3,14,26.77,17.95,35.96,18.01,0.67,100.25,2.95,4.74
03/15/2013,2013,3,15,27.42,16.12,35.86,19.75,1.04,100.45,2.08,2.98
03/16/2013,2013,3,16,25.07,14.16,32.41,18.25,0.4,100.61,2.42,3.74
03/17/2013,2013,3,17,24,13.05,31.87,18.82,0.06,100.48,4.05,6.29
03/18/2013,2013,3,18,24.47,18.27,34.23,15.97,0,100.02,5.81,9.1
03/19/2013,2013,3,19,25.65,19.3,35.89,16.59,0,99.92,4.48,6.86
03/20/2013,2013,3,20,27.37,19.06,37.81,18.75,0,100.04,3.09,4.46
03/21/2013,2013,3,21,28.24,17.63,37.69,20.06,0,99.85,2.66,3.84
03/22/2013,2013,3,22,27.83,19.2,37.88,18.69,0,99.68,4.09,6.27
03/23/2013,2013,3,23,28.36,17.81,38.05,20.24,0,99.97,2.51,3.84
03/24/2013,2013,3,24,29.47,19.3,39.13,19.83,0.08,100.04,2.23,3.68
03/25/2013,2013,3,25,29.71,16.95,38.5,21.55,0,99.76,4.96,7.33
03/26/2013,2013,3,26,27.68,18.18,37.15,18.97,0,99.73,5.66,8.73
03/27/2013,2013,3,27,28.94,19.88,39,19.12,0,99.79,4.62,7.59
03/28/2013,2013,3,28,29.31,14.8,37.43,22.63,0,99.96,2.85,4.36
03/29/2013,2013,3,29,30.22,16.75,38.99,22.24,2.8,99.88,3.61,5.3
03/30/2013,2013,3,30,28.51,17.29,36.83,19.55,0,99.77,4.57,6.98
03/31/2013,2013,3,31,27.93,15.69,35.85,20.16,0,99.87,4.13,6.43
04/01/2013,2013,4,1,29.08,18.27,38.43,20.15,0,99.9,3.43,5.05
04/02/2013,2013,4,2,30.98,18.45,40.35,21.9,0,99.98,2.8,4.02
04/03/2013,2013,4,3,31.53,17.3,40.23,22.92,0.02,99.79,3.11,4.9
04/04/2013,2013,4,4,30.98,14.45,38.26,23.83,0.01,99.56,6.48,9.26
04/05/2013,2013,4,5,29.8,16.31,38.26,21.94,0,99.5,7.17,10.32
04/06/2013,2013,4,6,28.98,18.83,38.93,20.1,0,99.53,6.05,8.95
04/07/2013,2013,4,7,29.91,22.19,41.15,18.97,0,99.47,4.38,6.84
04/08/2013,2013,4,8,31.67,20.6,41.94,21.34,0,99.58,3.53,5.28
04/09/2013,2013,4,9,33.71,17.52,42.28,24.76,0,99.66,2.2,2.91
04/10/2013,2013,4,10,34.73,17.79,43.94,26.15,0,99.55,2.8,4.44
04/11/2013,2013,4,11,33.96,17.36,43,25.64,0,99.52,2.77,4.34
04/12/2013,2013,4,12,34.22,17.02,43.4,26.38,0,99.63,3.27,5.14
04/13/2013,2013,4,13,33.44,17.89,42.37,24.49,0,99.76,2.91,4.45
04/14/2013,2013,4,14,33.82,16.99,42.47,25.48,0.01,99.67,2.99,4.53
04/15/2013,2013,4,15,32.56,15.84,40.61,24.76,0.89,99.49,3.41,5.13
04/16/2013,2013,4,16,33.73,15.73,41.87,26.14,0,99.21,3.21,4.38
04/17/2013,2013,4,17,33.88,14.99,41.99,27,0,99.11,2.5,3.56
04/18/2013,2013,4,18,33.1,16.39,41.56,25.17,0,99.35,2.9,4.35
04/19/2013,2013,4,19,32.64,16.28,40.66,24.38,0.51,99.46,3.1,5.08
04/20/2013,2013,4,20,28.79,8.4,32.86,24.46,4.14,99.66,3.89,5.23
04/21/2013,2013,4,21,24.62,6.7,27.87,21.17,7.93,99.99,2.17,2.94
04/22/2013,2013,4,22,25.98,14.12,33.27,19.15,0,100.11,2.66,4.05
04/23/2013,2013,4,23,28.01,14.73,35.37,20.62,0,100.16,2.06,3.34
04/24/2013,2013,4,24,29.85,14.99,37.22,22.23,0,100.13,2.43,3.91
04/25/2013,2013,4,25,31.76,16.23,39.68,23.44,0,99.95,2.36,3.71
04/26/2013,2013,4,26,33.12,16.24,41.32,25.08,0,99.79,2.44,4.06
04/27/2013,2013,4,27,34.41,16.95,42.86,25.9,0,99.57,3.68,5.97
04/28/2013,2013,4,28,34.47,17.82,43.35,25.53,0,99.42,4.73,7.33
04/29/2013,2013,4,29,34.72,16.34,43,26.67,0,99.51,3.09,4.44
04/30/2013,2013,4,30,36.81,16.23,44.92,28.69,0,99.44,2.39,3.1
05/01/2013,2013,5,1,37.38,15.23,45.01,29.78,0,99.17,3,4.5
05/02/2013,2013,5,2,35.73,18.27,44.84,26.57,0,98.95,4.67,7.31
05/03/2013,2013,5,3,34.33,18.17,43.43,25.26,0,98.95,4.78,7.02
05/04/2013,2013,5,4,35.19,18.73,44.74,26.01,0,99.06,2.84,4.17
05/05/2013,2013,5,5,35.12,18.77,44.4,25.63,0,99.2,4.07,6.34
05/06/2013,2013,5,6,35.76,14.8,43.32,28.51,0,99.24,3.88,5.41
05/07/2013,2013,5,7,36.26,14.95,43.55,28.6,0,99.25,2.65,3.88
05/08/2013,2013,5,8,36.76,15.44,44.85,29.41,0,99.14,3.62,5.18
05/09/2013,2013,5,9,37.26,18.38,46.4,28.02,0,99.06,4.45,6.39
05/10/2013,2013,5,10,37.83,16.05,45.71,29.66,0,99.12,1.84,2.46
05/11/2013,2013,5,11,37.74,15.98,45.73,29.76,0,98.97,3.24,4.59
05/12/2013,2013,5,12,36.66,15.47,44.43,28.95,0.16,99.2,2.16,3.15
05/13/2013,2013,5,13,34.6,15.45,41.62,26.17,0.13,99.35,2.17,3.09
05/14/2013,2013,5,14,34.31,15.17,41.44,26.27,0,99.27,2.58,3.84
05/15/2013,2013,5,15,36.05,16.47,43.58,27.11,0,99.08,2.66,4.3
05/16/2013,2013,5,16,36.33,16.31,43.86,27.55,0,99,3.08,4.23
05/17/2013,2013,5,17,37.11,15.15,44.37,29.23,0,99.13,1.86,2.6
05/18/2013,2013,5,18,36.26,18.59,45.09,26.49,0.02,99.15,3.71,5.5
05/19/2013,2013,5,19,35.25,17.09,43.49,26.4,0,99.19,3.9,5.58
05/20/2013,2013,5,20,35.71,16.65,43.91,27.26,0,99.19,3.64,5.38
05/21/2013,2013,5,21,36.16,18.08,45.15,27.08,0.01,99.14,3.54,5.15
05/22/2013,2013,5,22,36.08,17.12,44.53,27.42,0,99.09,3.83,5.53
05/23/2013,2013,5,23,36.91,18.42,46.04,27.62,0,98.95,3.38,5.03
05/24/2013,2013,5,24,36.18,16.96,44.53,27.57,0,98.94,3.77,5.26
05/25/2013,2013,5,25,36.51,16.56,44.62,28.05,0,99,3.76,5.43
05/26/2013,2013,5,26,36.76,15.34,44.12,28.79,0,99.08,3.66,5.38
05/27/2013,2013,5,27,37.12,14.23,44.26,30.02,0.78,99.13,4.19,5.32
05/28/2013,2013,5,28,36.06,13.51,42.73,29.23,0,99.15,3.66,4.9
05/29/2013,2013,5,29,35.83,14.52,43.23,28.71,0.02,99.17,4.37,5.84
05/30/2013,2013,5,30,33.45,13.67,40.98,27.31,4.13,99.12,5.75,6.84
05/31/2013,2013,5,31,30.09,11.48,36.32,24.84,8.7,99.17,4.23,4.95
06/01/2013,2013,6,1,30.51,11.7,36.27,24.58,1.68,99.36,5.12,6.44
06/02/2013,2013,6,2,32.9,11.7,39,27.3,0,99.25,5.54,6.72
06/03/2013,2013,6,3,34.4,13.09,40.73,27.65,0,99.13,4.27,5.38
06/04/2013,2013,6,4,36.18,12.03,42.23,30.19,0.02,99.11,4.89,5.97
06/05/2013,2013,6,5,35.98,10.71,41.15,30.44,0.06,99.17,4.38,5.38
06/06/2013,2013,6,6,36.38,11.41,42.08,30.67,0.3,99.03,4.95,5.87
06/07/2013,2013,6,7,34.73,11.07,40.39,29.32,0.13,99.1,5.05,5.87
06/08/2013,2013,6,8,34.33,9.66,38.92,29.26,0.04,98.99,3.79,4.4
06/09/2013,2013,6,9,36.03,11.59,41.37,29.78,0.9,98.86,2.62,3.26
06/10/2013,2013,6,10,36.33,9.02,40.73,31.72,0.53,98.87,3.26,3.84
06/11/2013,2013,6,11,36.47,9.53,41.49,31.96,1.23,98.94,4.99,5.96
06/12/2013,2013,6,12,36.05,10.24,41.26,31.01,0.1,98.88,5.81,7.09
06/13/2013,2013,6,13,35.44,11.16,41.29,30.12,0.1,98.85,7.93,9.58
06/14/2013,2013,6,14,33.41,8.48,38.35,29.87,4.59,98.79,9.06,10.93
06/15/2013,2013,6,15,30.6,7.53,34.74,27.2,5.83,98.86,9.29,11.48
06/16/2013,2013,6,16,30.39,7.2,34.51,27.31,4.58,98.93,6.75,8.29
06/17/2013,2013,6,17,31.4,7.45,35.04,27.58,18.45,98.95,3.14,4.69
06/18/2013,2013,6,18,31.91,8.82,36.39,27.56,12.79,98.81,2.15,2.93
06/19/2013,2013,6,19,31.76,8.77,36.32,27.55,8.02,98.94,1.52,1.92
06/20/2013,2013,6,20,32.58,8.67,36.94,28.28,0.01,98.95,1.77,2.34
06/21/2013,2013,6,21,33.94,11.04,39.05,28,0.02,98.84,1.88,2.69
06/22/2013,2013,6,22,34.02,9.92,38.96,29.04,0.52,98.88,2.68,4.13
06/23/2013,2013,6,23,33.98,9.02,38.77,29.75,3.94,98.79,2.76,4.05
06/24/2013,2013,6,24,32.82,8.83,37.58,28.75,6.5,98.82,3.78,5.38
06/25/2013,2013,6,25,31.84,9.64,37.02,27.38,6.53,98.93,5.93,7.89
06/26/2013,2013,6,26,31.61,7.96,36.11,28.15,4.81,98.89,4.26,5.56
06/27/2013,2013,6,27,30.87,6.3,34.13,27.83,23.36,98.73,3.13,4.27
06/28/2013,2013,6,28,29.83,5.3,32.73,27.43,58.96,98.75,2.57,3.73
06/29/2013,2013,6,29,28.84,5.3,31.86,26.56,35.98,98.84,4.72,6.53
06/30/2013,2013,6,30,28.37,4.05,30.75,26.69,39.05,98.78,6.39,8.27
07/01/2013,2013,7,1,29.23,7.42,33.13,25.71,4.77,98.68,3.91,5.24
07/02/2013,2013,7,2,29.75,8.14,34.27,26.13,11.72,98.66,4.75,6.86
07/03/2013,2013,7,3,30.2,8.23,34.69,26.46,3.95,98.83,4.38,5.97
07/04/2013,2013,7,4,30.36,8.23,34.78,26.55,0.04,98.94,2.44,3.59
07/05/2013,2013,7,5,29.87,7.09,33.77,26.69,1.85,99.03,2.43,3.95
07/06/2013,2013,7,6,29.24,7.23,33.32,26.08,1.84,99.27,2.62,4.22
07/07/2013,2013,7,7,29.93,7.92,34.03,26.11,1.29,99.25,2.22,3.48
07/08/2013,2013,7,8,30.38,8.57,34.84,26.26,5.59,99.08,2.46,3.65
07/09/2013,2013,7,9,30.27,7.59,34.29,26.69,18.86,98.88,3.08,4.62
07/10/2013,2013,7,10,29.44,6.05,32.65,26.58,19.29,98.76,3.22,4.37
07/11/2013,2013,7,11,28.71,5.8,32.06,26.26,2.59,98.98,3.68,5.28
07/12/2013,2013,7,12,29.23,7.63,33.33,25.69,0.25,99.05,5.86,8.16
07/13/2013,2013,7,13,29.49,5.71,32.63,26.92,1.26,99.02,3.41,4.82
07/14/2013,2013,7,14,29.25,7.58,33.19,25.62,0.36,98.93,3.15,4.82
07/15/2013,2013,7,15,30.12,8.58,34.48,25.9,0.04,98.94,4.2,6.16
07/16/2013,2013,7,16,30,7.66,33.76,26.09,0.07,98.99,3.59,5.51
07/17/2013,2013,7,17,29.87,7.29,33.83,26.54,0.01,98.95,3.69,5.21
07/18/2013,2013,7,18,30.3,8.32,34.17,25.85,0.31,98.74,2.44,3.86
07/19/2013,2013,7,19,30.29,7.77,34.44,26.69,12.16,98.73,3.52,5.56
07/20/2013,2013,7,20,29.19,6.89,32.8,25.9,8.91,98.9,3.73,5.55
07/21/2013,2013,7,21,30.01,7.61,33.6,25.99,0.95,98.72,2.1,3.03
07/22/2013,2013,7,22,29.94,7.77,34.29,26.52,9.12,98.74,4.05,6.21
07/23/2013,2013,7,23,30.15,9.23,35.05,25.83,0.8,98.81,5.03,7.48
07/24/2013,2013,7,24,29.9,6.84,33.87,27.04,0.32,98.88,4.27,6.46
07/25/2013,2013,7,25,30.46,7.83,34.19,26.36,3.87,98.72,2.59,3.88
07/26/2013,2013,7,26,30.15,7.73,34.07,26.34,8.23,98.61,2.52,3.8
07/27/2013,2013,7,27,29.27,6.62,33.2,26.58,9.41,98.73,1.65,2.48
07/28/2013,2013,7,28,29.33,7.15,33.33,26.18,2.11,98.84,2.77,4.05
07/29/2013,2013,7,29,29.62,8.59,33.94,25.36,0.66,98.88,3.08,4.16
07/30/2013,2013,7,30,30.12,8.05,34.15,26.1,1.75,98.7,2.79,4.61
07/31/2013,2013,7,31,29.4,7.38,33.5,26.12,11.17,98.66,5.34,7.88
08/01/2013,2013,8,1,29.58,8.38,34.45,26.07,0.52,98.77,5.91,8.26
08/02/2013,2013,8,2,29.4,8.06,33.83,25.77,0.13,99.06,4.94,6.95
08/03/2013,2013,8,3,30.44,9.58,34.91,25.33,1.76,99.28,2.33,3.55
08/04/2013,2013,8,4,31.08,9.45,35.74,26.29,2.79,99.21,1.3,1.92
08/05/2013,2013,8,5,30.83,6.86,34.61,27.76,1.01,99.23,1.59,2.46
08/06/2013,2013,8,6,30.23,9.7,35.27,25.57,0.78,99.3,3.22,4.77
08/07/2013,2013,8,7,30.33,7.05,33.65,26.6,5.97,99.31,1.48,2.09
08/08/2013,2013,8,8,29.81,7.67,33.94,26.26,6.02,99.24,1.3,1.91
08/09/2013,2013,8,9,29.23,7.16,33.16,26,9.64,99.15,2.38,3.69
08/10/2013,2013,8,10,29.73,8.7,34.44,25.73,1.43,99.15,3.04,4.46
08/11/2013,2013,8,11,30.18,8.68,34.57,25.88,2.35,99.37,2.15,3.09
08/12/2013,2013,8,12,29.88,8.27,34.42,26.15,5.36,99.34,1.97,3.16
08/13/2013,2013,8,13,29.49,8.36,33.85,25.48,3.21,99.23,3.26,4.85
08/14/2013,2013,8,14,30.58,9.05,34.92,25.87,2.39,99.25,1.37,2.1
08/15/2013,2013,8,15,31.11,9.04,35.35,26.31,2.25,99.33,1.01,1.7
08/16/2013,2013,8,16,30.53,7.62,34.6,26.98,10.48,99.2,0.92,1.3
08/17/2013,2013,8,17,27.45,2.46,28.61,26.15,7.4,99.1,2.54,3.44
08/18/2013,2013,8,18,29.22,8.18,33.11,24.93,4.15,99.03,1.44,2.02
08/19/2013,2013,8,19,29.06,8.24,33.65,25.4,4.21,99.01,2.94,4.61
08/20/2013,2013,8,20,28.6,7.87,32.83,24.97,3.08,98.92,3.41,5.17
08/21/2013,2013,8,21,28.12,6.16,31.73,25.55,3.15,98.81,6.24,8.67
08/22/2013,2013,8,22,28.12,7.63,33.09,25.47,3.78,98.98,6.62,9.06
08/23/2013,2013,8,23,29.1,9.58,34.23,24.65,0.88,99.16,3.83,5.59
08/24/2013,2013,8,24,30.25,9.77,35.15,25.39,0,99.22,2.28,3.41
08/25/2013,2013,8,25,30.82,9.54,35.74,26.2,0.66,99.12,1.98,3.04
08/26/2013,2013,8,26,30.47,7.91,34.23,26.3,1.32,99.07,1.36,1.96
08/27/2013,2013,8,27,29.27,6.01,32.62,26.6,18.25,99.18,2.28,3.24
08/28/2013,2013,8,28,29.38,7.55,33.44,25.89,12.33,99.39,1.4,1.91
08/29/2013,2013,8,29,28.84,6.58,32.43,25.85,11.12,99.41,2.2,2.93
08/30/2013,2013,8,30,29.09,8.57,33.66,25.09,3.18,99.35,2.3,3.41
08/31/2013,2013,8,31,29.08,6.25,32.43,26.18,26.7,99.37,1.3,1.88
09/01/2013,2013,9,1,28.07,5.05,30.85,25.8,15.8,99.48,2.62,4.01
09/02/2013,2013,9,2,28.44,6.92,32.3,25.37,17.6,99.54,2.65,4.44
09/03/2013,2013,9,3,28.75,7.34,33.05,25.73,7.64,99.48,2.93,4.9
09/04/2013,2013,9,4,28.13,7.95,32.51,24.57,2.51,99.39,4.84,7.17
09/05/2013,2013,9,5,28.37,8.95,33.34,24.4,0.21,99.34,4.94,7.3
09/06/2013,2013,9,6,28.4,8.73,33.05,24.33,0.01,99.53,3.76,5.62
09/07/2013,2013,9,7,28.54,8.71,32.91,24.2,0.01,99.73,2.22,3.38
09/08/2013,2013,9,8,28.64,8.72,32.81,24.09,0.01,99.83,1.48,2.15
09/09/2013,2013,9,9,29.09,10.35,34.19,23.83,1.03,99.81,1.63,2.61
09/10/2013,2013,9,10,29.27,8.95,33.83,24.88,1.95,99.63,1.66,2.41
09/11/2013,2013,9,11,30.04,8.37,34.11,25.74,0.89,99.62,1.04,1.41
09/12/2013,2013,9,12,30,8.85,34.65,25.8,0.01,99.8,2.01,2.96
09/13/2013,2013,9,13,29.67,8.88,34.09,25.23,0.92,99.86,1.84,2.81
09/14/2013,2013,9,14,29.96,8.93,34.71,25.78,0.3,99.61,1.45,2.04
09/15/2013,2013,9,15,29.01,8.97,33.84,24.87,1.42,99.39,2.11,3.2
09/16/2013,2013,9,16,28.67,9.02,32.97,23.94,9.22,99.34,1.44,2.16
09/17/2013,2013,9,17,29.28,7.97,32.97,25,0.66,99.37,0.96,1.28
09/18/2013,2013,9,18,30.02,9.59,34.96,25.38,0.11,99.37,1.41,1.93
09/19/2013,2013,9,19,28.69,8.25,33.59,25.34,7.9,99.3,2.9,4.22
09/20/2013,2013,9,20,28.65,7.51,32.87,25.37,4.26,99.21,6.45,8.98
09/21/2013,2013,9,21,29.15,8.3,33.79,25.49,0.67,99.33,4.75,6.88
09/22/2013,2013,9,22,29.7,9.97,35.33,25.37,0.21,99.23,3.7,5.72
09/23/2013,2013,9,23,30.06,10.28,35.5,25.22,0.02,99.19,2.25,3.61
09/24/2013,2013,9,24,30.37,9.52,35.49,25.97,2.6,99.37,1.59,2.65
09/25/2013,2013,9,25,30.09,9.07,34.9,25.83,3.07,99.59,1.79,2.85
09/26/2013,2013,9,26,28.18,4.34,30.51,26.16,0.64,99.72,0.99,1.59
09/27/2013,2013,9,27,28.98,8.28,33.35,25.07,0.46,99.7,2.52,4.1
09/28/2013,2013,9,28,29.3,7.86,33.24,25.38,5.1,99.61,2.41,3.71
09/29/2013,2013,9,29,29.16,8.69,34.31,25.62,3.28,99.47,2.83,4.13
09/30/2013,2013,9,30,27.74,8.24,32.73,24.48,0.99,99.46,4.34,5.99
10/01/2013,2013,10,1,27.69,9.85,33.23,23.38,2.16,99.65,5.39,7.26
10/02/2013,2013,10,2,27.15,7.56,31.62,24.06,5.03,99.84,6.1,8.24
10/03/2013,2013,10,3,26.12,5.05,29.3,24.25,6.82,99.88,3.95,5.91
10/04/2013,2013,10,4,25.93,4.51,28.72,24.21,24.6,99.71,4.3,6.3
10/05/2013,2013,10,5,26.99,6.1,30.76,24.66,27.53,99.49,2.82,4.71
10/06/2013,2013,10,6,27.67,8.25,32.22,23.97,10.43,99.6,2,3.48
10/07/2013,2013,10,7,25.72,3.85,27.99,24.13,5.14,99.92,2.84,4.52
10/08/2013,2013,10,8,26.38,7.84,30.71,22.87,1.31,100.07,3.13,4.94
10/09/2013,2013,10,9,26.62,8.7,31.33,22.62,0.04,100.08,3.25,5.16
10/10/2013,2013,10,10,25.55,7.8,29.62,21.82,0.77,100.14,2.91,4.7
10/11/2013,2013,10,11,27,9.08,32.22,23.14,1.12,100.08,1.84,3.23
10/12/2013,2013,10,12,27.08,9.08,32.14,23.07,0.85,99.83,2.38,3.95
10/13/2013,2013,10,13,25.04,4.3,27.86,23.55,9.47,99.6,8.39,11.55
10/14/2013,2013,10,14,23.32,3.58,25.53,21.95,40.6,99.11,10.64,13.99
10/15/2013,2013,10,15,23.62,5.74,27.25,21.51,4.12,99.81,5.46,7.55
10/16/2013,2013,10,16,24.5,9.46,29.31,19.85,0.15,100.01,2.45,3.62
10/17/2013,2013,10,17,24.87,7.67,28.84,21.17,0.12,100.11,1.8,2.83
10/18/2013,2013,10,18,25.74,9.44,30.79,21.36,0.51,100.11,1.7,2.73
